Időpont;Távolság;Haladási irány;Sebesség;Célállomás + ETA;Hívójel;Merülés;MMSI;Hajótípus;Hossz;Szélesség
08.11 - 19:12;0.76 km északra;észak felé halad;3.7 csomó; ;;;243042410;;;
08.11 - 19:12;0.82 km északra;észak felé halad;3.6 csomó;;;None;243042410;;None;None
08.11 - 19:12;0.82 km északra;észak felé halad;3.6 csomó; ;;;243042410;;;
08.11 - 19:15;1.08 km északra;észak felé halad;2.7 csomó; ;;;243042410;;;
08.11 - 19:15;1.08 km északra;észak felé halad;2.7 csomó;;;None;243042410;;None;None
08.11 - 19:18;0.8 km északra;dél felé halad;6.6 csomó; ;;;243042410;;;
08.11 - 19:18;0.8 km északra;dél felé halad;6.6 csomó;;;None;243042410;;None;None
08.11 - 19:18;0.73 km északra;dél felé halad;6.8 csomó;;;None;243042410;;None;None
08.11 - 19:18;0.73 km északra;dél felé halad;6.8 csomó; ;;;243042410;;;
08.11 - 19:18;0.7 km északra;dél felé halad;6.9 csomó;;;None;243042410;;None;None
08.11 - 19:18;0.7 km északra;dél felé halad;6.9 csomó; ;;;243042410;;;
08.11 - 19:22;0.24 km délre;dél felé halad;6.9 csomó;;;None;243042410;;None;None
08.11 - 19:22;0.24 km délre;dél felé halad;6.9 csomó; ;;;243042410;;;
08.11 - 20:35;0.41 km északra;észak felé halad;3.9 csomó;;;None;243042410;;None;None
08.11 - 20:35;0.41 km északra;észak felé halad;3.9 csomó; ;;;243042410;;;
08.11 - 20:36;0.52 km északra;észak felé halad;4.0 csomó;;;None;243042410;;None;None
08.11 - 20:36;0.52 km északra;észak felé halad;4.0 csomó; ;;;243042410;;;
08.11 - 20:36;0.56 km északra;észak felé halad;4.1 csomó;;;None;243042410;;None;None
08.11 - 20:36;0.56 km északra;észak felé halad;4.1 csomó; ;;;243042410;;;
08.11 - 20:39;0.85 km északra;észak felé halad;3.7 csomó; ;;;243042410;;;
08.11 - 20:39;0.85 km északra;észak felé halad;3.7 csomó;;;None;243042410;;None;None
08.11 - 20:39;0.87 km északra;észak felé halad;3.8 csomó;;;None;243042410;;None;None
08.11 - 20:39;0.87 km északra;észak felé halad;3.8 csomó; ;;;243042410;;;
08.11 - 20:39;0.91 km északra;észak felé halad;3.9 csomó;;;None;243042410;;None;None
08.11 - 20:39;0.91 km északra;észak felé halad;3.9 csomó; ;;;243042410;;;
08.12 - 19:13;0.96 km északra;észak felé halad;3.9 csomó; ;;;243042410;;;
08.12 - 19:13;0.96 km északra;észak felé halad;3.9 csomó;;;None;243042410;;None;None
08.18 - 20:43;1.22 km északra;észak felé halad;3.3 csomó; ;;;243042410;;;
08.18 - 20:43;1.22 km északra;észak felé halad;3.3 csomó;;;None;243042410;;None;None
08.18 - 20:44;1.18 km északra;dél felé halad;3.7 csomó; ;;;243042410;;;
08.18 - 20:44;1.18 km északra;dél felé halad;3.7 csomó;;;None;243042410;;None;None
08.18 - 20:44;1.12 km északra;dél felé halad;4.2 csomó; ;;;243042410;;;
08.18 - 20:44;1.12 km északra;dél felé halad;4.2 csomó;;;None;243042410;;None;None
08.18 - 20:46;0.75 km északra;dél felé halad;6.8 csomó; ;;;243042410;;;
08.18 - 20:46;0.75 km északra;dél felé halad;6.8 csomó;;;None;243042410;;None;None
08.18 - 20:46;0.72 km északra;dél felé halad;6.8 csomó; ;;;243042410;;;
08.18 - 20:46;0.72 km északra;dél felé halad;6.8 csomó;;;None;243042410;;None;None
08.18 - 20:46;0.69 km északra;dél felé halad;6.9 csomó; ;;;243042410;;;
08.18 - 20:46;0.69 km északra;dél felé halad;6.9 csomó;;;None;243042410;;None;None
