Időpont;Távolság;Haladási irány;Sebesség;Célállomás + ETA;Hívójel;Merülés;MMSI;Hajótípus;Hossz;Szélesség
08.11 - 21:47;0.58 km északra;észak felé halad;4.1 csomó; ;;;243042678;;;
08.11 - 21:47;0.58 km északra;észak felé halad;4.1 csomó;;;None;243042678;;None;None
08.12 - 18:08;0.81 km északra;Áll északra;;;;None;243042678;;None;None
08.12 - 18:08;0.81 km északra;Áll északra;; ;;;243042678;;;
08.12 - 18:08;0.81 km északra;észak felé halad;0.6 csomó; ;;;243042678;;;
08.12 - 18:08;0.81 km északra;észak felé halad;0.6 csomó;;;None;243042678;;None;None
08.12 - 18:08;0.81 km északra;észak felé halad;0.7 csomó; ;;;243042678;;;
08.12 - 18:08;0.81 km északra;észak felé halad;0.7 csomó;;;None;243042678;;None;None
08.12 - 18:09;0.79 km északra;észak felé halad;0.8 csomó; ;;;243042678;;;
08.12 - 18:09;0.79 km északra;észak felé halad;0.8 csomó;;;None;243042678;;None;None
08.12 - 18:10;0.77 km északra;észak felé halad;1.0 csomó; ;;;243042678;;;
08.12 - 18:10;0.77 km északra;észak felé halad;1.0 csomó;;;None;243042678;;None;None
08.12 - 18:10;0.76 km északra;észak felé halad;1.0 csomó; ;;;243042678;;;
08.12 - 18:10;0.76 km északra;észak felé halad;1.0 csomó;;;None;243042678;;None;None
08.12 - 18:13;0.7 km északra;Áll északra;; ;;;243042678;;;
08.12 - 18:13;0.7 km északra;Áll északra;;;;None;243042678;;None;None
08.12 - 18:15;0.68 km északra;Áll északra;; ;;;243042678;;;
08.12 - 18:15;0.68 km északra;Áll északra;;;;None;243042678;;None;None
08.12 - 18:48;0.78 km északra;észak felé halad;4.3 csomó; ;;;243042678;;;
08.12 - 18:48;0.78 km északra;észak felé halad;4.3 csomó;;;None;243042678;;None;None
08.12 - 18:48;0.84 km északra;észak felé halad;4.1 csomó; ;;;243042678;;;
08.12 - 18:48;0.84 km északra;észak felé halad;4.1 csomó;;;None;243042678;;None;None
08.18 - 16:12;1.31 km délre;Áll délre;; ;;;243042678;;;
08.18 - 16:12;1.31 km délre;Áll délre;;;;None;243042678;;None;None
08.18 - 21:14;1.31 km délre;Áll délre;; ;;;243042678;;;
08.18 - 21:14;1.31 km délre;Áll délre;;;;None;243042678;;None;None
08.18 - 21:49;0.55 km északra;észak felé halad;2.8 csomó; ;;;243042678;;;
08.18 - 21:49;0.55 km északra;észak felé halad;2.8 csomó;;;None;243042678;;None;None
08.18 - 21:50;0.69 km északra;észak felé halad;2.9 csomó; ;;;243042678;;;
08.18 - 21:50;0.69 km északra;észak felé halad;2.9 csomó;;;None;243042678;;None;None
08.18 - 21:53;0.93 km északra;észak felé halad;3.8 csomó; ;;;243042678;;;
08.18 - 21:53;0.93 km északra;észak felé halad;3.8 csomó;;;None;243042678;;None;None
08.19 - 19:01;0.58 km északra;dél felé halad;5.7 csomó;;;None;243042678;;None;None
08.19 - 19:01;0.58 km északra;dél felé halad;5.7 csomó; ;;;243042678;;;
08.19 - 19:01;0.52 km északra;dél felé halad;5.7 csomó; ;;;243042678;;;
08.19 - 19:01;0.52 km északra;dél felé halad;5.7 csomó;;;None;243042678;;None;None
08.19 - 19:02;0.49 km északra;dél felé halad;5.7 csomó; ;;;243042678;;;
08.19 - 19:02;0.49 km északra;dél felé halad;5.7 csomó;;;None;243042678;;None;None
08.19 - 19:02;0.44 km északra;dél felé halad;5.8 csomó; ;;;243042678;;;
08.19 - 19:02;0.44 km északra;dél felé halad;5.8 csomó;;;None;243042678;;None;None
08.19 - 19:02;0.37 km északra;dél felé halad;5.9 csomó; ;;;243042678;;;
08.19 - 19:02;0.37 km északra;dél felé halad;5.9 csomó;;;None;243042678;;None;None
08.19 - 19:05;0.2 km délre;dél felé halad;5.4 csomó;;;None;243042678;;None;None
08.19 - 19:05;0.2 km délre;dél felé halad;5.4 csomó; ;;;243042678;;;
08.19 - 19:38;1.31 km délre;Áll délre;; ;;;243042678;;;
08.19 - 19:38;1.31 km délre;Áll délre;;;;None;243042678;;None;None
08.19 - 20:09;0.79 km délre;észak felé halad;3.0 csomó; ;;;243042678;;;
08.19 - 20:09;0.79 km délre;észak felé halad;3.0 csomó;;;None;243042678;;None;None
08.19 - 20:09;0.77 km délre;észak felé halad;2.9 csomó; ;;;243042678;;;
08.19 - 20:09;0.77 km délre;észak felé halad;2.9 csomó;;;None;243042678;;None;None
08.19 - 20:10;0.72 km délre;észak felé halad;2.7 csomó; ;;;243042678;;;
08.19 - 20:10;0.72 km délre;észak felé halad;2.7 csomó;;;None;243042678;;None;None
08.19 - 20:12;0.58 km délre;észak felé halad;2.6 csomó; ;;;243042678;;;
08.19 - 20:12;0.58 km délre;észak felé halad;2.6 csomó;;;None;243042678;;None;None
08.19 - 20:18;0.4 km északra;észak felé halad;3.9 csomó; ;;;243042678;;;
08.19 - 20:18;0.4 km északra;észak felé halad;3.9 csomó;;;None;243042678;;None;None
