Időpont;Távolság;Haladási irány;Sebesség;Célállomás + ETA;Hívójel;Merülés;MMSI;Hajótípus;Hossz;Szélesség
08.18 - 21:05;6.9 km északra;Áll északra;;BUDAPEST 01.01 01:01;;1.6;243070106;99;39;4
08.18 - 21:47;6.9 km északra;Áll északra;;BUDAPEST 01.01 01:01;;1.6;243070106;99;39;4
08.18 - 21:47;6.9 km északra;Áll északra;;BUDAPEST 01.01 01:01;;1.6;243070106;99;39;4
08.18 - 22:14;6.9 km északra;Áll északra;; ;;;243070106;;;
08.18 - 22:14;6.9 km északra;Áll északra;;;;None;243070106;;None;None
08.19 - 19:56;6.9 km északra;Áll északra;; ;;;243070106;;;
08.19 - 19:56;6.9 km északra;Áll északra;;;;None;243070106;;None;None
08.20 - 04:56;6.9 km északra;Áll északra;; ;;;243070106;;;
08.20 - 04:56;6.9 km északra;Áll északra;;;;None;243070106;;None;None
