Időpont;Távolság;Haladási irány;Sebesség;Célállomás + ETA;Hívójel;Merülés;MMSI;Hajótípus;Hossz;Szélesség
08.11 - 17:53;1.31 km délre;Áll délre;; ;;;243042678;;;
08.11 - 17:53;1.31 km délre;Áll délre;;;;None;243042678;;None;None
08.11 - 18:03;1.32 km délre;Áll délre;; ;;;243042678;;;
08.11 - 18:03;1.32 km délre;Áll délre;;;;None;243042678;;None;None
08.11 - 18:05;1.32 km délre;Áll délre;;;;None;243042678;;None;None
08.11 - 18:05;1.32 km délre;Áll délre;; ;;;243042678;;;
08.11 - 18:07;1.31 km délre;Áll délre;;;;None;243042678;;None;None
08.11 - 18:07;1.31 km délre;Áll délre;; ;;;243042678;;;
08.11 - 18:07;1.32 km délre;Áll délre;;;;None;243042678;;None;None
08.11 - 18:07;1.32 km délre;Áll délre;; ;;;243042678;;;
08.11 - 18:10;1.31 km délre;Áll délre;;;;None;243042678;;None;None
08.11 - 18:10;1.31 km délre;Áll délre;; ;;;243042678;;;
08.11 - 18:10;1.32 km délre;Áll délre;;;;None;243042678;;None;None
08.11 - 18:10;1.32 km délre;Áll délre;; ;;;243042678;;;
08.11 - 18:11;1.31 km délre;Áll délre;; ;;;243042678;;;
08.11 - 18:11;1.31 km délre;Áll délre;;;;None;243042678;;None;None
08.11 - 18:28;1.31 km délre;Áll délre;; ;;;243042678;;;
08.11 - 18:28;1.31 km délre;Áll délre;;;;None;243042678;;None;None
08.11 - 18:30;1.32 km délre;Áll délre;; ;;;243042678;;;
08.11 - 18:30;1.32 km délre;Áll délre;;;;None;243042678;;None;None
08.11 - 18:33;1.22 km délre;észak felé halad;3.6 csomó;;;None;243042678;;None;None
08.11 - 18:33;1.22 km délre;észak felé halad;3.6 csomó; ;;;243042678;;;
08.11 - 18:38;0.72 km délre;észak felé halad;3.8 csomó;;;None;243042678;;None;None
08.11 - 18:38;0.72 km délre;észak felé halad;3.8 csomó; ;;;243042678;;;
08.11 - 18:40;0.47 km délre;észak felé halad;3.7 csomó;;;None;243042678;;None;None
08.11 - 18:40;0.47 km délre;észak felé halad;3.7 csomó; ;;;243042678;;;
08.11 - 18:45;0.4 km északra;észak felé halad;3.9 csomó;;;None;243042678;;None;None
08.11 - 18:45;0.4 km északra;észak felé halad;3.9 csomó; ;;;243042678;;;
08.11 - 18:50;0.9 km északra;észak felé halad;4.0 csomó; ;;;243042678;;;
08.11 - 18:50;0.9 km északra;észak felé halad;4.0 csomó;;;None;243042678;;None;None
08.11 - 18:50;0.93 km északra;észak felé halad;4.0 csomó;;;None;243042678;;None;None
08.11 - 18:50;0.93 km északra;észak felé halad;4.0 csomó; ;;;243042678;;;
08.11 - 18:52;1.2 km északra;észak felé halad;4.2 csomó; ;;;243042678;;;
08.11 - 18:52;1.2 km északra;észak felé halad;4.2 csomó;;;None;243042678;;None;None
08.11 - 18:52;1.19 km északra;észak felé halad;4.6 csomó;;;None;243042678;;None;None
08.11 - 18:52;1.19 km északra;észak felé halad;4.6 csomó; ;;;243042678;;;
08.11 - 18:53;1.14 km északra;dél felé halad;5.9 csomó; ;;;243042678;;;
08.11 - 18:53;1.14 km északra;dél felé halad;5.9 csomó;;;None;243042678;;None;None
08.11 - 18:53;1.08 km északra;dél felé halad;6.8 csomó;;;None;243042678;;None;None
08.11 - 18:53;1.08 km északra;dél felé halad;6.8 csomó; ;;;243042678;;;
08.11 - 18:54;0.98 km északra;dél felé halad;6.9 csomó;;;None;243042678;;None;None
08.11 - 18:54;0.98 km északra;dél felé halad;6.9 csomó; ;;;243042678;;;
08.11 - 18:54;0.91 km északra;dél felé halad;6.8 csomó;;;None;243042678;;None;None
08.11 - 18:54;0.91 km északra;dél felé halad;6.8 csomó; ;;;243042678;;;
08.11 - 18:54;0.87 km északra;dél felé halad;6.7 csomó;;;None;243042678;;None;None
08.11 - 18:54;0.87 km északra;dél felé halad;6.7 csomó; ;;;243042678;;;
08.11 - 18:55;0.77 km északra;dél felé halad;6.6 csomó;;;None;243042678;;None;None
08.11 - 18:55;0.77 km északra;dél felé halad;6.6 csomó; ;;;243042678;;;
08.11 - 18:55;0.73 km északra;dél felé halad;6.6 csomó;;;None;243042678;;None;None
08.11 - 18:55;0.73 km északra;dél felé halad;6.6 csomó; ;;;243042678;;;
08.11 - 18:55;0.71 km északra;dél felé halad;6.6 csomó; ;;;243042678;;;
08.11 - 18:55;0.71 km északra;dél felé halad;6.6 csomó;;;None;243042678;;None;None
08.11 - 18:56;0.57 km északra;dél felé halad;6.7 csomó; ;;;243042678;;;
08.11 - 18:56;0.57 km északra;dél felé halad;6.7 csomó;;;None;243042678;;None;None
08.11 - 18:56;0.51 km északra;dél felé halad;6.6 csomó; ;;;243042678;;;
08.11 - 18:56;0.51 km északra;dél felé halad;6.6 csomó;;;None;243042678;;None;None
08.11 - 18:56;0.44 km északra;dél felé halad;6.6 csomó;;;None;243042678;;None;None
08.11 - 18:56;0.44 km északra;dél felé halad;6.6 csomó; ;;;243042678;;;
08.11 - 18:56;0.42 km északra;dél felé halad;6.7 csomó;;;None;243042678;;None;None
08.11 - 18:56;0.42 km északra;dél felé halad;6.7 csomó; ;;;243042678;;;
08.11 - 18:57;0.39 km északra;dél felé halad;6.7 csomó;BUDAPEST 09.26 17:34;HGD2678;0.8;243042678;69;27;6
