Időpont;Távolság;Haladási irány;Sebesség;Célállomás + ETA;Hívójel;Merülés;MMSI;Hajótípus;Hossz;Szélesség
08.11 - 17:53;0.8 km északra;Áll északra;; ;;;243071419;;;
08.11 - 17:53;0.8 km északra;Áll északra;;;;None;243071419;;None;None
08.11 - 19:20;0.8 km északra;Áll északra;;;;None;243071419;;None;None
08.11 - 19:20;0.8 km északra;Áll északra;; ;;;243071419;;;
08.11 - 20:06;0.87 km északra;észak felé halad;5.0 csomó;;;None;243071419;;None;None
08.11 - 20:06;0.87 km északra;észak felé halad;5.0 csomó; ;;;243071419;;;
08.11 - 20:06;0.9 km északra;észak felé halad;5.0 csomó;;;None;243071419;;None;None
08.11 - 20:06;0.9 km északra;észak felé halad;5.0 csomó; ;;;243071419;;;
08.11 - 20:09;1.09 km északra;dél felé halad;6.8 csomó;;;None;243071419;;None;None
