Időpont;Távolság;Haladási irány;Sebesség;Célállomás + ETA;Hívójel;Merülés;MMSI;Hajótípus;Hossz;Szélesség
08.11 - 19:18;8.86 km északra;dél felé halad;9.2 csomó; ;;;243042769;;;
08.11 - 19:18;8.86 km északra;dél felé halad;9.2 csomó;;;None;243042769;;None;None
08.11 - 19:18;8.82 km északra;dél felé halad;9.2 csomó; ;;;243042769;;;
08.11 - 19:18;8.82 km északra;dél felé halad;9.2 csomó;;;None;243042769;;None;None
08.11 - 19:18;8.77 km északra;dél felé halad;9.2 csomó;BUDAPEST 07.22 12:00;;1.1;243042769;33;None;None
