Időpont;Távolság;Haladási irány;Sebesség;Célállomás + ETA;Hívójel;Merülés;MMSI;Hajótípus;Hossz;Szélesség
08.11 - 19:19;1.69 km északra;Áll északra;; ;;;243070919;;;
08.11 - 19:22;1.66 km északra;dél felé halad;1.0 csomó; ;;;243070919;;;
08.11 - 19:22;1.66 km északra;dél felé halad;1.0 csomó;;;None;243070919;;None;None
08.11 - 19:22;1.64 km északra;dél felé halad;0.9 csomó;;;None;243070919;;None;None
08.11 - 19:22;1.64 km északra;dél felé halad;0.9 csomó; ;;;243070919;;;
08.11 - 19:23;1.65 km északra;dél felé halad;1.6 csomó;;;None;243070919;;None;None
08.11 - 19:23;1.65 km északra;dél felé halad;1.6 csomó; ;;;243070919;;;
08.11 - 19:23;1.66 km északra;észak felé halad;1.0 csomó;;;None;243070919;;None;None
08.11 - 19:23;1.66 km északra;észak felé halad;1.0 csomó; ;;;243070919;;;
08.11 - 19:23;1.66 km északra;észak felé halad;1.0 csomó;;;None;243070919;;None;None
08.11 - 19:23;1.66 km északra;észak felé halad;1.0 csomó; ;;;243070919;;;
08.11 - 19:24;1.68 km északra;észak felé halad;0.9 csomó;;;None;243070919;;None;None
08.11 - 19:24;1.68 km északra;észak felé halad;0.9 csomó; ;;;243070919;;;
08.11 - 19:24;1.68 km északra;észak felé halad;0.6 csomó; ;;;243070919;;;
08.11 - 19:24;1.68 km északra;észak felé halad;0.6 csomó;;;None;243070919;;None;None
08.11 - 19:24;1.68 km északra;észak felé halad;0.5 csomó;;;None;243070919;;None;None
08.11 - 19:24;1.68 km északra;észak felé halad;0.5 csomó; ;;;243070919;;;
08.11 - 19:24;1.68 km északra;észak felé halad;0.5 csomó; ;;;243070919;;;
08.11 - 19:24;1.68 km északra;észak felé halad;0.5 csomó;;;None;243070919;;None;None
08.11 - 19:24;1.69 km északra;Áll északra;; ;;;243070919;;;
08.11 - 19:24;1.69 km északra;Áll északra;;;;None;243070919;;None;None
08.11 - 19:31;1.69 km északra;Áll északra;; ;;;243070919;;;
08.11 - 19:31;1.69 km északra;Áll északra;;;;None;243070919;;None;None
08.11 - 19:40;1.69 km északra;Áll északra;;;;None;243070919;;None;None
08.11 - 19:40;1.69 km északra;Áll északra;; ;;;243070919;;;
08.11 - 19:41;1.69 km északra;Áll északra;; ;;;243070919;;;
08.11 - 19:41;1.69 km északra;Áll északra;;;;None;243070919;;None;None
08.11 - 19:44;1.69 km északra;Áll északra;; ;;;243070919;;;
08.11 - 19:44;1.69 km északra;Áll északra;;;;None;243070919;;None;None
08.11 - 19:46;1.69 km északra;Áll északra;;;;None;243070919;;None;None
08.11 - 19:46;1.69 km északra;Áll északra;; ;;;243070919;;;
08.11 - 19:47;1.69 km északra;Áll északra;; ;;;243070919;;;
08.11 - 19:47;1.69 km északra;Áll északra;;;;None;243070919;;None;None
08.11 - 20:01;0.7 km északra;dél felé halad;7.4 csomó;;;None;243070919;;None;None
08.11 - 20:01;0.7 km északra;dél felé halad;7.4 csomó; ;;;243070919;;;
08.11 - 21:06;0.76 km délre;észak felé halad;3.3 csomó; ;;;243070919;;;
08.11 - 21:06;0.76 km délre;észak felé halad;3.3 csomó;;;None;243070919;;None;None
08.11 - 21:12;0.28 km északra;észak felé halad;4.9 csomó; ;;;243070919;;;
08.11 - 21:12;0.28 km északra;észak felé halad;4.9 csomó;;;None;243070919;;None;None
08.11 - 21:14;0.54 km északra;észak felé halad;5.3 csomó; ;;;243070919;;;
08.11 - 21:14;0.54 km északra;észak felé halad;5.3 csomó;;;None;243070919;;None;None
08.11 - 21:15;0.81 km északra;észak felé halad;4.9 csomó; ;;;243070919;;;
08.11 - 21:15;0.81 km északra;észak felé halad;4.9 csomó;;;None;243070919;;None;None
08.11 - 21:17;1.01 km északra;észak felé halad;6.2 csomó; ;;;243070919;;;
08.11 - 21:17;1.01 km északra;észak felé halad;6.2 csomó;;;None;243070919;;None;None
08.11 - 21:17;1.08 km északra;észak felé halad;5.9 csomó; ;;;243070919;;;
08.11 - 21:17;1.08 km északra;észak felé halad;5.9 csomó;;;None;243070919;;None;None
08.11 - 21:19;1.51 km északra;észak felé halad;4.4 csomó; ;;;243070919;;;
08.11 - 21:19;1.51 km északra;észak felé halad;4.4 csomó;;;None;243070919;;None;None
08.11 - 21:20;1.61 km északra;észak felé halad;3.0 csomó; ;;;243070919;;;
08.11 - 21:20;1.61 km északra;észak felé halad;3.0 csomó;;;None;243070919;;None;None
08.11 - 21:20;1.62 km északra;észak felé halad;2.5 csomó;;;None;243070919;;None;None
08.11 - 21:20;1.62 km északra;észak felé halad;2.5 csomó; ;;;243070919;;;
08.11 - 21:21;1.66 km északra;észak felé halad;1.2 csomó; ;;;243070919;;;
08.11 - 21:21;1.66 km északra;észak felé halad;1.2 csomó;;;None;243070919;;None;None
08.11 - 21:21;1.67 km északra;észak felé halad;1.0 csomó; ;;;243070919;;;
08.11 - 21:21;1.67 km északra;észak felé halad;1.0 csomó;;;None;243070919;;None;None
08.11 - 21:22;1.67 km északra;észak felé halad;0.9 csomó; ;;;243070919;;;
08.11 - 21:22;1.67 km északra;észak felé halad;0.9 csomó;;;None;243070919;;None;None
08.11 - 21:22;1.68 km északra;Áll északra;; ;;;243070919;;;
08.11 - 21:22;1.68 km északra;Áll északra;;;;None;243070919;;None;None
08.12 - 19:13;1.69 km északra;Áll északra;; ;;;243070919;;;
08.12 - 19:13;1.69 km északra;Áll északra;;;;None;243070919;;None;None
