Időpont;Távolság;Haladási irány;Sebesség;Célállomás + ETA;Hívójel;Merülés;MMSI;Hajótípus;Hossz;Szélesség
08.11 - 17:57;1.93 km északra;Áll északra;;;;None;243070616;;None;None
08.11 - 20:13;1.97 km északra;dél felé halad;3.3 csomó;;;None;243070616;;None;None
08.11 - 20:13;1.97 km északra;dél felé halad;3.3 csomó; ;;;243070616;;;
08.11 - 20:13;1.96 km északra;dél felé halad;3.6 csomó;;;None;243070616;;None;None
08.11 - 20:13;1.96 km északra;dél felé halad;3.6 csomó; ;;;243070616;;;
08.11 - 20:13;1.95 km északra;dél felé halad;4.3 csomó;;;None;243070616;;None;None
08.11 - 20:13;1.95 km északra;dél felé halad;4.3 csomó; ;;;243070616;;;
08.11 - 20:13;1.9 km északra;dél felé halad;5.7 csomó; ;;;243070616;;;
08.11 - 20:13;1.9 km északra;dél felé halad;5.7 csomó;;;None;243070616;;None;None
08.11 - 20:14;1.73 km északra;dél felé halad;7.3 csomó; ;;;243070616;;;
08.11 - 20:14;1.73 km északra;dél felé halad;7.3 csomó;;;None;243070616;;None;None
08.11 - 20:14;1.69 km északra;dél felé halad;7.3 csomó; ;;;243070616;;;
08.11 - 20:14;1.69 km északra;dél felé halad;7.3 csomó;;;None;243070616;;None;None
08.11 - 20:14;1.66 km északra;dél felé halad;7.3 csomó;;;None;243070616;;None;None
08.11 - 20:14;1.66 km északra;dél felé halad;7.3 csomó; ;;;243070616;;;
08.11 - 20:15;1.58 km északra;dél felé halad;8.0 csomó; ;;;243070616;;;
08.11 - 20:15;1.58 km északra;dél felé halad;8.0 csomó;;;None;243070616;;None;None
08.11 - 20:15;1.45 km északra;dél felé halad;6.7 csomó; ;;;243070616;;;
08.11 - 20:15;1.45 km északra;dél felé halad;6.7 csomó;;;None;243070616;;None;None
08.11 - 20:16;1.31 km északra;dél felé halad;9.0 csomó; ;;;243070616;;;
08.11 - 20:16;1.31 km északra;dél felé halad;9.0 csomó;;;None;243070616;;None;None
08.11 - 20:17;0.85 km északra;dél felé halad;9.0 csomó; ;;;243070616;;;
08.11 - 20:17;0.85 km északra;dél felé halad;9.0 csomó;;;None;243070616;;None;None
08.11 - 20:18;0.66 km északra;dél felé halad;9.9 csomó; ;;;243070616;;;
08.11 - 20:18;0.66 km északra;dél felé halad;9.9 csomó;;;None;243070616;;None;None
08.11 - 20:19;0.46 km északra;dél felé halad;10.1 csomó; ;;;243070616;;;
08.11 - 20:19;0.46 km északra;dél felé halad;10.1 csomó;;;None;243070616;;None;None
08.11 - 21:07;1.93 km északra;Áll északra;; ;;;243070616;;;
08.11 - 21:07;1.93 km északra;Áll északra;;;;None;243070616;;None;None
08.11 - 21:10;1.91 km északra;dél felé halad;6.3 csomó; ;;;243070616;;;
08.11 - 21:10;1.91 km északra;dél felé halad;6.3 csomó;;;None;243070616;;None;None
08.11 - 21:10;1.89 km északra;dél felé halad;7.6 csomó; ;;;243070616;;;
08.11 - 21:10;1.89 km északra;dél felé halad;7.6 csomó;;;None;243070616;;None;None
08.11 - 21:10;1.84 km északra;dél felé halad;8.4 csomó; ;;;243070616;;;
08.11 - 21:10;1.84 km északra;dél felé halad;8.4 csomó;;;None;243070616;;None;None
08.11 - 21:11;1.76 km északra;dél felé halad;9.1 csomó; ;;;243070616;;;
08.11 - 21:11;1.76 km északra;dél felé halad;9.1 csomó;;;None;243070616;;None;None
08.11 - 21:11;1.66 km északra;dél felé halad;9.2 csomó; ;;;243070616;;;
08.11 - 21:11;1.66 km északra;dél felé halad;9.2 csomó;;;None;243070616;;None;None
08.11 - 21:12;1.47 km északra;dél felé halad;9.4 csomó; ;;;243070616;;;
08.11 - 21:12;1.47 km északra;dél felé halad;9.4 csomó;;;None;243070616;;None;None
08.11 - 21:14;0.72 km északra;dél felé halad;10.5 csomó; ;;;243070616;;;
08.11 - 21:14;0.72 km északra;dél felé halad;10.5 csomó;;;None;243070616;;None;None
08.11 - 21:14;0.62 km északra;dél felé halad;10.6 csomó; ;;;243070616;;;
08.11 - 21:14;0.62 km északra;dél felé halad;10.6 csomó;;;None;243070616;;None;None
08.11 - 21:15;0.56 km északra;dél felé halad;10.5 csomó; ;;;243070616;;;
08.11 - 21:15;0.56 km északra;dél felé halad;10.5 csomó;;;None;243070616;;None;None
08.11 - 21:15;0.52 km északra;dél felé halad;10.5 csomó; ;;;243070616;;;
08.11 - 21:15;0.52 km északra;dél felé halad;10.5 csomó;;;None;243070616;;None;None
08.11 - 21:15;0.47 km északra;dél felé halad;10.7 csomó; ;;;243070616;;;
08.11 - 21:15;0.47 km északra;dél felé halad;10.7 csomó;;;None;243070616;;None;None
