Időpont;Távolság;Haladási irány;Sebesség;Célállomás + ETA;Hívójel;Merülés;MMSI;Hajótípus;Hossz;Szélesség
08.09 - 08:45;0.92 km északra;Áll északra;;;;None;243070204;;None;None
08.09 - 08:45;0.92 km északra;Áll északra;; ;;;243070204;;;
08.09 - 08:57;0.92 km északra;Áll északra;; ;;;243070204;;;
08.09 - 08:57;0.92 km északra;Áll északra;;;;None;243070204;;None;None
08.09 - 09:19;0.92 km északra;Áll északra;; ;;;243070204;;;
08.09 - 09:19;0.92 km északra;Áll északra;;;;None;243070204;;None;None
08.09 - 09:22;0.92 km északra;Áll északra;; ;;;243070204;;;
08.09 - 09:22;0.92 km északra;Áll északra;;;;None;243070204;;None;None
08.11 - 17:32;0.92 km északra;Áll északra;; ;;;243070204;;;
08.11 - 17:32;0.92 km északra;Áll északra;;;;None;243070204;;None;None
08.11 - 17:54;0.92 km északra;Áll északra;;;;None;243070204;;None;None
08.11 - 17:54;0.92 km északra;Áll északra;; ;;;243070204;;;
08.11 - 18:00;0.92 km északra;Áll északra;; ;;;243070204;;;
08.11 - 18:00;0.92 km északra;Áll északra;;;;None;243070204;;None;None
08.11 - 18:13;0.92 km északra;Áll északra;;;;None;243070204;;None;None
08.11 - 18:13;0.92 km északra;Áll északra;; ;;;243070204;;;
08.11 - 18:38;0.92 km északra;Áll északra;; ;;;243070204;;;
08.11 - 18:38;0.92 km északra;Áll északra;;;;None;243070204;;None;None
08.11 - 18:45;0.78 km északra;dél felé halad;7.8 csomó; ;;;243070204;;;
08.11 - 18:45;0.78 km északra;dél felé halad;7.8 csomó;;;None;243070204;;None;None
08.11 - 18:45;0.75 km északra;dél felé halad;8.2 csomó;;;None;243070204;;None;None
08.11 - 18:45;0.75 km északra;dél felé halad;8.2 csomó; ;;;243070204;;;
08.11 - 18:55;0.94 km délre;Áll délre;; ;;;243070204;;;
08.11 - 18:55;0.94 km délre;Áll délre;;;;None;243070204;;None;None
08.11 - 19:05;0.94 km délre;Áll délre;;;;None;243070204;;None;None
08.11 - 19:05;0.94 km délre;Áll délre;; ;;;243070204;;;
08.11 - 19:18;0.32 km északra;észak felé halad;5.6 csomó; ;;;243070204;;;
08.11 - 19:18;0.32 km északra;észak felé halad;5.6 csomó;;;None;243070204;;None;None
08.11 - 19:21;0.65 km északra;észak felé halad;3.5 csomó;;;None;243070204;;None;None
08.11 - 19:21;0.65 km északra;észak felé halad;3.5 csomó; ;;;243070204;;;
08.11 - 19:22;0.81 km északra;észak felé halad;4.4 csomó; ;;;243070204;;;
08.11 - 19:22;0.81 km északra;észak felé halad;4.4 csomó;;;None;243070204;;None;None
08.11 - 19:23;0.93 km északra;észak felé halad;3.5 csomó; ;;;243070204;;;
08.11 - 19:23;0.93 km északra;észak felé halad;3.5 csomó;;;None;243070204;;None;None
08.11 - 19:24;0.93 km északra;dél felé halad;3.7 csomó;;;None;243070204;;None;None
08.11 - 19:24;0.93 km északra;dél felé halad;3.7 csomó; ;;;243070204;;;
08.11 - 19:25;0.76 km északra;dél felé halad;8.0 csomó;;;None;243070204;;None;None
08.11 - 19:25;0.76 km északra;dél felé halad;8.0 csomó; ;;;243070204;;;
08.11 - 19:27;0.23 km északra;dél felé halad;8.3 csomó;;;None;243070204;;None;None
08.11 - 19:27;0.23 km északra;dél felé halad;8.3 csomó; ;;;243070204;;;
08.11 - 19:29;0.46 km délre;dél felé halad;8.8 csomó;;;None;243070204;;None;None
08.11 - 19:29;0.46 km délre;dél felé halad;8.8 csomó; ;;;243070204;;;
08.11 - 19:30;0.81 km délre;dél felé halad;9.0 csomó;;;None;243070204;;None;None
08.11 - 19:30;0.81 km délre;dél felé halad;9.0 csomó; ;;;243070204;;;
08.11 - 20:14;0.94 km délre;Áll délre;; ;;;243070204;;;
08.11 - 20:14;0.94 km délre;Áll délre;;;;None;243070204;;None;None
08.11 - 20:29;0.26 km délre;észak felé halad;4.9 csomó; ;;;243070204;;;
08.11 - 20:29;0.26 km délre;észak felé halad;4.9 csomó;;;None;243070204;;None;None
08.11 - 20:32;0.55 km északra;észak felé halad;4.6 csomó; ;;;243070204;;;
08.11 - 20:32;0.55 km északra;észak felé halad;4.6 csomó;;;None;243070204;;None;None
08.11 - 20:33;0.63 km északra;észak felé halad;4.6 csomó; ;;;243070204;;;
08.11 - 20:33;0.63 km északra;észak felé halad;4.6 csomó;;;None;243070204;;None;None
08.11 - 20:35;0.84 km északra;észak felé halad;4.3 csomó;;;None;243070204;;None;None
08.11 - 20:35;0.84 km északra;észak felé halad;4.3 csomó; ;;;243070204;;;
08.11 - 20:35;0.86 km északra;észak felé halad;4.4 csomó; ;;;243070204;;;
08.11 - 20:35;0.86 km északra;észak felé halad;4.4 csomó;;;None;243070204;;None;None
08.11 - 20:35;0.92 km északra;észak felé halad;4.6 csomó;;;None;243070204;;None;None
08.11 - 20:35;0.92 km északra;észak felé halad;4.6 csomó; ;;;243070204;;;
08.11 - 20:36;1.08 km északra;észak felé halad;3.9 csomó; ;;;243070204;;;
08.11 - 20:36;1.08 km északra;észak felé halad;3.9 csomó;;;None;243070204;;None;None
08.11 - 20:37;1.09 km északra;észak felé halad;3.8 csomó; ;;;243070204;;;
08.11 - 20:37;1.09 km északra;észak felé halad;3.8 csomó;;;None;243070204;;None;None
08.11 - 20:37;1.0 km északra;dél felé halad;7.1 csomó; ;;;243070204;;;
08.11 - 20:37;1.0 km északra;dél felé halad;7.1 csomó;;;None;243070204;;None;None
08.11 - 20:39;0.7 km északra;dél felé halad;8.9 csomó;;;None;243070204;;None;None
08.11 - 20:39;0.7 km északra;dél felé halad;8.9 csomó; ;;;243070204;;;
08.11 - 20:39;0.62 km északra;dél felé halad;9.1 csomó; ;;;243070204;;;
08.11 - 20:39;0.62 km északra;dél felé halad;9.1 csomó;;;None;243070204;;None;None
08.11 - 20:39;0.57 km északra;dél felé halad;9.1 csomó; ;;;243070204;;;
08.11 - 20:39;0.57 km északra;dél felé halad;9.1 csomó;;;None;243070204;;None;None
08.11 - 20:39;0.52 km északra;dél felé halad;9.2 csomó; ;;;243070204;;;
08.11 - 20:39;0.52 km északra;dél felé halad;9.2 csomó;;;None;243070204;;None;None
08.11 - 21:36;0.68 km délre;észak felé halad;4.8 csomó; ;;;243070204;;;
08.11 - 21:36;0.68 km délre;észak felé halad;4.8 csomó;;;None;243070204;;None;None
08.11 - 21:39;0.23 km délre;észak felé halad;6.2 csomó; ;;;243070204;;;
08.11 - 21:39;0.23 km délre;észak felé halad;6.2 csomó;;;None;243070204;;None;None
08.11 - 21:42;0.47 km északra;észak felé halad;6.3 csomó; ;;;243070204;;;
08.11 - 21:42;0.47 km északra;észak felé halad;6.3 csomó;;;None;243070204;;None;None
08.11 - 21:42;0.54 km északra;észak felé halad;6.2 csomó; ;;;243070204;;;
08.11 - 21:42;0.54 km északra;észak felé halad;6.2 csomó;;;None;243070204;;None;None
08.11 - 21:43;0.62 km északra;észak felé halad;6.3 csomó; ;;;243070204;;;
08.11 - 21:43;0.62 km északra;észak felé halad;6.3 csomó;;;None;243070204;;None;None
08.11 - 21:43;0.66 km északra;észak felé halad;6.3 csomó; ;;;243070204;;;
08.11 - 21:43;0.66 km északra;észak felé halad;6.3 csomó;;;None;243070204;;None;None
08.11 - 21:45;0.88 km északra;észak felé halad;2.1 csomó; ;;;243070204;;;
