Időpont;Távolság;Haladási irány;Sebesség;Célállomás + ETA;Hívójel;Merülés;MMSI;Hajótípus;Hossz;Szélesség
08.11 - 17:31;1.53 km északra;Áll északra;; ;;;243042376;;;
08.11 - 17:31;1.53 km északra;Áll északra;;;;None;243042376;;None;None
08.11 - 17:32;1.53 km északra;Áll északra;; ;;;243042376;;;
08.11 - 17:32;1.53 km északra;Áll északra;;;;None;243042376;;None;None
08.11 - 17:53;1.06 km északra;dél felé halad;7.8 csomó;;;None;243042376;;None;None
08.11 - 17:53;1.06 km északra;dél felé halad;7.8 csomó; ;;;243042376;;;
08.11 - 17:53;0.95 km északra;dél felé halad;7.8 csomó; ;;;243042376;;;
08.11 - 17:53;0.95 km északra;dél felé halad;7.8 csomó;;;None;243042376;;None;None
08.11 - 17:54;0.74 km északra;dél felé halad;8.1 csomó;;;None;243042376;;None;None
08.11 - 17:54;0.74 km északra;dél felé halad;8.1 csomó; ;;;243042376;;;
08.11 - 17:55;0.66 km északra;dél felé halad;8.2 csomó;;;None;243042376;;None;None
08.11 - 17:55;0.66 km északra;dél felé halad;8.2 csomó; ;;;243042376;;;
08.11 - 17:55;0.49 km északra;dél felé halad;8.2 csomó;;;None;243042376;;None;None
08.11 - 17:55;0.49 km északra;dél felé halad;8.2 csomó; ;;;243042376;;;
08.11 - 17:56;0.42 km északra;dél felé halad;8.2 csomó; ;;;243042376;;;
08.11 - 17:56;0.42 km északra;dél felé halad;8.2 csomó;;;None;243042376;;None;None
08.11 - 17:56;0.38 km északra;dél felé halad;8.3 csomó;;;None;243042376;;None;None
08.11 - 17:56;0.38 km északra;dél felé halad;8.3 csomó; ;;;243042376;;;
08.11 - 17:57;0.24 km északra;dél felé halad;8.1 csomó;;;None;243042376;;None;None
08.11 - 17:57;0.24 km északra;dél felé halad;8.1 csomó; ;;;243042376;;;
08.11 - 17:57;0.21 km északra;dél felé halad;8.0 csomó;;;None;243042376;;None;None
08.11 - 17:57;0.21 km északra;dél felé halad;8.0 csomó; ;;;243042376;;;
08.11 - 17:57;0.23 km délre;dél felé halad;8.0 csomó; ;;;243042376;;;
08.11 - 17:57;0.23 km délre;dél felé halad;8.0 csomó;;;None;243042376;;None;None
08.11 - 18:00;0.71 km délre;dél felé halad;8.6 csomó;;;None;243042376;;None;None
08.11 - 18:00;0.71 km délre;dél felé halad;8.6 csomó; ;;;243042376;;;
08.11 - 18:16;0.77 km délre;észak felé halad;4.9 csomó; ;;;243042376;;;
08.11 - 18:16;0.77 km délre;észak felé halad;4.9 csomó;;;None;243042376;;None;None
08.11 - 18:28;1.52 km északra;észak felé halad;0.8 csomó; ;;;243042376;;;
08.11 - 18:28;1.52 km északra;észak felé halad;0.8 csomó;;;None;243042376;;None;None
08.11 - 18:32;1.53 km északra;Áll északra;; ;;;243042376;;;
08.11 - 18:32;1.53 km északra;Áll északra;;;;None;243042376;;None;None
