Időpont;Távolság;Haladási irány;Sebesség;Célállomás + ETA;Hívójel;Merülés;MMSI;Hajótípus;Hossz;Szélesség
08.18 - 16:11;2.09 km északra;Áll északra;; ;;;243042629;;;
08.18 - 16:11;2.09 km északra;Áll északra;;;;None;243042629;;None;None
08.18 - 20:46;0.82 km délre;dél felé halad;8.1 csomó; ;;;243042629;;;
08.18 - 20:46;0.82 km délre;dél felé halad;8.1 csomó;;;None;243042629;;None;None
08.18 - 21:34;1.18 km északra;észak felé halad;3.9 csomó; ;;;243042629;;;
08.18 - 21:34;1.18 km északra;észak felé halad;3.9 csomó;;;None;243042629;;None;None
08.18 - 21:35;1.33 km északra;észak felé halad;3.8 csomó; ;;;243042629;;;
08.18 - 21:35;1.33 km északra;észak felé halad;3.8 csomó;;;None;243042629;;None;None
08.18 - 21:36;1.39 km északra;észak felé halad;3.4 csomó; ;;;243042629;;;
08.18 - 21:36;1.39 km északra;észak felé halad;3.4 csomó;;;None;243042629;;None;None
08.18 - 21:36;1.41 km északra;észak felé halad;3.4 csomó; ;;;243042629;;;
08.18 - 21:36;1.41 km északra;észak felé halad;3.4 csomó;;;None;243042629;;None;None
08.18 - 21:37;1.48 km északra;észak felé halad;3.3 csomó; ;;;243042629;;;
08.18 - 21:37;1.48 km északra;észak felé halad;3.3 csomó;;;None;243042629;;None;None
08.18 - 21:37;1.51 km északra;észak felé halad;3.5 csomó; ;;;243042629;;;
08.18 - 21:37;1.51 km északra;észak felé halad;3.5 csomó;;;None;243042629;;None;None
08.18 - 21:37;1.57 km északra;észak felé halad;3.6 csomó; ;;;243042629;;;
08.18 - 21:37;1.57 km északra;észak felé halad;3.6 csomó;;;None;243042629;;None;None
08.18 - 21:38;1.68 km északra;észak felé halad;3.8 csomó; ;;;243042629;;;
08.18 - 21:38;1.68 km északra;észak felé halad;3.8 csomó;;;None;243042629;;None;None
08.18 - 21:39;1.76 km északra;észak felé halad;3.9 csomó; ;;;243042629;;;
08.18 - 21:39;1.76 km északra;észak felé halad;3.9 csomó;;;None;243042629;;None;None
