Időpont;Távolság;Haladási irány;Sebesség;Célállomás + ETA;Hívójel;Merülés;MMSI;Hajótípus;Hossz;Szélesség
08.11 - 18:28;3.59 km északra;dél felé halad;1.9 csomó; ;;;243043014;;;
08.11 - 18:28;3.58 km északra;dél felé halad;2.1 csomó; ;;;243043014;;;
08.11 - 18:28;3.58 km északra;dél felé halad;2.1 csomó;;;None;243043014;;None;None
08.11 - 18:28;3.58 km északra;dél felé halad;2.3 csomó; ;;;243043014;;;
08.11 - 18:28;3.58 km északra;dél felé halad;2.3 csomó;;;None;243043014;;None;None
08.11 - 18:29;3.57 km északra;dél felé halad;2.6 csomó;;;None;243043014;;None;None
08.11 - 18:29;3.57 km északra;dél felé halad;2.6 csomó; ;;;243043014;;;
08.11 - 18:29;3.4 km északra;dél felé halad;8.7 csomó; ;;;243043014;;;
08.11 - 18:29;3.4 km északra;dél felé halad;8.7 csomó;;;None;243043014;;None;None
08.11 - 18:29;3.39 km északra;dél felé halad;8.9 csomó;;;None;243043014;;None;None
08.11 - 18:29;3.39 km északra;dél felé halad;8.9 csomó; ;;;243043014;;;
08.11 - 18:29;3.37 km északra;dél felé halad;9.0 csomó; ;;;243043014;;;
08.11 - 18:29;3.37 km északra;dél felé halad;9.0 csomó;;;None;243043014;;None;None
08.11 - 18:30;3.34 km északra;dél felé halad;9.2 csomó; ;;;243043014;;;
08.11 - 18:30;3.34 km északra;dél felé halad;9.2 csomó;;;None;243043014;;None;None
08.11 - 18:32;2.71 km északra;dél felé halad;9.3 csomó; ;;;243043014;;;
08.11 - 18:32;2.71 km északra;dél felé halad;9.3 csomó;;;None;243043014;;None;None
08.11 - 18:32;2.57 km északra;dél felé halad;9.0 csomó;;;None;243043014;;None;None
08.11 - 18:32;2.57 km északra;dél felé halad;9.0 csomó; ;;;243043014;;;
08.11 - 18:32;2.52 km északra;dél felé halad;9.0 csomó; ;;;243043014;;;
08.11 - 18:32;2.52 km északra;dél felé halad;9.0 csomó;;;None;243043014;;None;None
08.11 - 18:33;2.33 km északra;dél felé halad;9.1 csomó; ;;;243043014;;;
08.11 - 18:33;2.33 km északra;dél felé halad;9.1 csomó;;;None;243043014;;None;None
08.11 - 18:33;2.26 km északra;dél felé halad;9.3 csomó;;;None;243043014;;None;None
08.11 - 18:33;2.26 km északra;dél felé halad;9.3 csomó; ;;;243043014;;;
08.11 - 18:33;2.24 km északra;dél felé halad;9.4 csomó;;;None;243043014;;None;None
08.11 - 18:33;2.24 km északra;dél felé halad;9.4 csomó; ;;;243043014;;;
08.11 - 18:34;2.09 km északra;dél felé halad;9.5 csomó;;;None;243043014;;None;None
08.11 - 18:34;2.09 km északra;dél felé halad;9.5 csomó; ;;;243043014;;;
08.11 - 18:34;2.04 km északra;dél felé halad;9.4 csomó; ;;;243043014;;;
08.11 - 18:34;2.04 km északra;dél felé halad;9.4 csomó;;;None;243043014;;None;None
