Időpont;Távolság;Haladási irány;Sebesség;Célállomás + ETA;Hívójel;Merülés;MMSI;Hajótípus;Hossz;Szélesség
08.11 - 19:40;0.56 km délre;észak felé halad;4.3 csomó; ;;;243042991;;;
08.11 - 19:40;0.56 km délre;észak felé halad;4.3 csomó;;;None;243042991;;None;None
08.11 - 19:44;0.3 km északra;észak felé halad;4.7 csomó; ;;;243042991;;;
08.11 - 19:44;0.3 km északra;észak felé halad;4.7 csomó;;;None;243042991;;None;None
08.11 - 19:45;0.38 km északra;észak felé halad;4.8 csomó; ;;;243042991;;;
08.11 - 19:45;0.38 km északra;észak felé halad;4.8 csomó;;;None;243042991;;None;None
08.11 - 19:46;0.49 km északra;észak felé halad;4.4 csomó; ;;;243042991;;;
08.11 - 19:46;0.49 km északra;észak felé halad;4.4 csomó;;;None;243042991;;None;None
08.11 - 19:46;0.51 km északra;észak felé halad;4.4 csomó; ;;;243042991;;;
08.11 - 19:46;0.51 km északra;észak felé halad;4.4 csomó;;;None;243042991;;None;None
08.11 - 19:47;0.61 km északra;észak felé halad;4.1 csomó; ;;;243042991;;;
08.11 - 19:47;0.61 km északra;észak felé halad;4.1 csomó;;;None;243042991;;None;None
08.11 - 19:47;0.63 km északra;észak felé halad;4.0 csomó;;;None;243042991;;None;None
08.11 - 19:47;0.63 km északra;észak felé halad;4.0 csomó; ;;;243042991;;;
08.11 - 19:48;0.74 km északra;észak felé halad;4.6 csomó; ;;;243042991;;;
08.11 - 19:48;0.74 km északra;észak felé halad;4.6 csomó;;;None;243042991;;None;None
08.11 - 19:49;0.97 km északra;észak felé halad;4.7 csomó; ;;;243042991;;;
08.11 - 19:49;0.97 km északra;észak felé halad;4.7 csomó;;;None;243042991;;None;None
08.11 - 21:07;0.28 km délre;észak felé halad;3.9 csomó; ;;;243042991;;;
08.11 - 21:07;0.28 km délre;észak felé halad;3.9 csomó;;;None;243042991;;None;None
08.11 - 21:10;0.43 km északra;észak felé halad;4.4 csomó; ;;;243042991;;;
08.11 - 21:10;0.43 km északra;észak felé halad;4.4 csomó;;;None;243042991;;None;None
08.11 - 21:11;0.55 km északra;észak felé halad;4.7 csomó; ;;;243042991;;;
08.11 - 21:11;0.55 km északra;észak felé halad;4.7 csomó;;;None;243042991;;None;None
08.11 - 21:11;0.6 km északra;észak felé halad;4.7 csomó; ;;;243042991;;;
08.11 - 21:11;0.6 km északra;észak felé halad;4.7 csomó;;;None;243042991;;None;None
08.11 - 21:12;0.62 km északra;észak felé halad;4.7 csomó; ;;;243042991;;;
08.11 - 21:12;0.62 km északra;észak felé halad;4.7 csomó;;;None;243042991;;None;None
08.11 - 21:12;0.67 km északra;észak felé halad;4.7 csomó; ;;;243042991;;;
08.11 - 21:12;0.67 km északra;észak felé halad;4.7 csomó;;;None;243042991;;None;None
08.11 - 21:12;0.69 km északra;észak felé halad;4.8 csomó; ;;;243042991;;;
08.11 - 21:12;0.69 km északra;észak felé halad;4.8 csomó;;;None;243042991;;None;None
08.11 - 21:12;0.71 km északra;észak felé halad;4.7 csomó; ;;;243042991;;;
08.11 - 21:12;0.71 km északra;észak felé halad;4.7 csomó;;;None;243042991;;None;None
08.11 - 21:12;0.74 km északra;észak felé halad;4.7 csomó; ;;;243042991;;;
