Időpont;Távolság;Haladási irány;Sebesség;Célállomás + ETA;Hívójel;Merülés;MMSI;Hajótípus;Hossz;Szélesség
08.09 - 08:45;0.44 km északra;Áll északra;; ;;;243042935;;;
08.09 - 08:45;0.44 km északra;Áll északra;;;;None;243042935;;None;None
08.09 - 08:46;0.43 km északra;Áll északra;; ;;;243042935;;;
08.09 - 08:46;0.43 km északra;Áll északra;;;;None;243042935;;None;None
08.09 - 09:45;0.43 km északra;Áll északra;;;;None;243042935;;None;None
08.09 - 09:45;0.43 km északra;Áll északra;; ;;;243042935;;;
08.11 - 17:32;0.43 km északra;Áll északra;; ;;;243042935;;;
08.11 - 17:32;0.43 km északra;Áll északra;;;;None;243042935;;None;None
08.11 - 17:32;0.43 km északra;Áll északra;; ;;;243042935;;;
08.11 - 17:32;0.43 km északra;Áll északra;;;;None;243042935;;None;None
08.11 - 17:33;0.46 km északra;észak felé halad;2.4 csomó; ;;;243042935;;;
08.11 - 17:33;0.46 km északra;észak felé halad;2.4 csomó;;;None;243042935;;None;None
08.11 - 17:33;0.47 km északra;észak felé halad;2.6 csomó; ;;;243042935;;;
08.11 - 17:33;0.47 km északra;észak felé halad;2.6 csomó;;;None;243042935;;None;None
08.11 - 17:33;0.49 km északra;észak felé halad;2.8 csomó; ;;;243042935;;;
08.11 - 17:33;0.49 km északra;észak felé halad;2.8 csomó;;;None;243042935;;None;None
08.11 - 17:34;0.52 km északra;észak felé halad;2.9 csomó;;;None;243042935;;None;None
08.11 - 17:34;0.52 km északra;észak felé halad;2.9 csomó; ;;;243042935;;;
08.11 - 18:28;0.34 km északra;észak felé halad;1.0 csomó; ;;;243042935;;;
08.11 - 18:28;0.34 km északra;észak felé halad;1.0 csomó;;;None;243042935;;None;None
08.11 - 18:42;0.43 km északra;Áll északra;;;;None;243042935;;None;None
08.11 - 18:42;0.43 km északra;Áll északra;; ;;;243042935;;;
08.11 - 18:45;0.43 km északra;Áll északra;;;;None;243042935;;None;None
08.11 - 18:45;0.43 km északra;Áll északra;; ;;;243042935;;;
08.11 - 19:00;0.43 km északra;Áll északra;;;;None;243042935;;None;None
08.11 - 19:00;0.43 km északra;Áll északra;; ;;;243042935;;;
08.11 - 19:04;0.56 km északra;észak felé halad;3.7 csomó;;;None;243042935;;None;None
08.11 - 19:04;0.56 km északra;észak felé halad;3.7 csomó; ;;;243042935;;;
08.11 - 19:09;1.12 km északra;észak felé halad;2.9 csomó;;;None;243042935;;None;None
08.11 - 19:09;1.12 km északra;észak felé halad;2.9 csomó; ;;;243042935;;;
08.11 - 20:12;0.43 km északra;Áll északra;;;;None;243042935;;None;None
08.11 - 20:12;0.43 km északra;Áll északra;; ;;;243042935;;;
08.11 - 20:29;0.43 km északra;Áll északra;; ;;;243042935;;;
08.11 - 20:29;0.43 km északra;Áll északra;;;;None;243042935;;None;None
08.11 - 20:36;0.5 km északra;észak felé halad;2.4 csomó; ;;;243042935;;;
08.11 - 20:36;0.5 km északra;észak felé halad;2.4 csomó;;;None;243042935;;None;None
08.11 - 20:38;0.65 km északra;észak felé halad;3.7 csomó;;;None;243042935;;None;None
08.11 - 20:38;0.65 km északra;észak felé halad;3.7 csomó; ;;;243042935;;;
08.11 - 20:39;0.81 km északra;észak felé halad;2.6 csomó; ;;;243042935;;;
08.11 - 20:39;0.81 km északra;észak felé halad;2.6 csomó;;;None;243042935;;None;None
08.11 - 20:41;0.94 km északra;észak felé halad;3.6 csomó; ;;;243042935;;;
08.11 - 20:41;0.94 km északra;észak felé halad;3.6 csomó;;;None;243042935;;None;None
08.11 - 20:46;0.84 km északra;dél felé halad;7.4 csomó; ;;;243042935;;;
08.11 - 20:46;0.84 km északra;dél felé halad;7.4 csomó;;;None;243042935;;None;None
08.11 - 21:27;0.26 km északra;észak felé halad;2.5 csomó; ;;;243042935;;;
08.11 - 21:27;0.26 km északra;észak felé halad;2.5 csomó;;;None;243042935;;None;None
08.11 - 21:27;0.29 km északra;észak felé halad;2.0 csomó; ;;;243042935;;;
08.11 - 21:27;0.29 km északra;észak felé halad;2.0 csomó;;;None;243042935;;None;None
08.11 - 21:28;0.34 km északra;észak felé halad;1.2 csomó; ;;;243042935;;;
08.11 - 21:28;0.34 km északra;észak felé halad;1.2 csomó;;;None;243042935;;None;None
08.11 - 21:28;0.34 km északra;észak felé halad;1.1 csomó; ;;;243042935;;;
08.11 - 21:28;0.34 km északra;észak felé halad;1.1 csomó;;;None;243042935;;None;None
08.11 - 21:47;0.44 km északra;Áll északra;; ;;;243042935;;;
08.11 - 21:47;0.44 km északra;Áll északra;;;;None;243042935;;None;None
08.11 - 21:48;0.43 km északra;Áll északra;; ;;;243042935;;;
08.11 - 21:48;0.43 km északra;Áll északra;;;;None;243042935;;None;None
08.14 - 07:33;0.44 km északra;Áll északra;; ;;;243042935;;;
08.14 - 07:33;0.44 km északra;Áll északra;;;;None;243042935;;None;None
08.14 - 07:55;0.43 km északra;Áll északra;; ;;;243042935;;;
08.14 - 07:55;0.43 km északra;Áll északra;;;;None;243042935;;None;None
08.14 - 08:03;0.43 km északra;Áll északra;; ;;;243042935;;;
08.14 - 08:03;0.43 km északra;Áll északra;;;;None;243042935;;None;None
08.18 - 20:42;0.95 km északra;dél felé halad;6.2 csomó; ;;;243042935;;;
08.18 - 20:42;0.95 km északra;dél felé halad;6.2 csomó;;;None;243042935;;None;None
08.18 - 20:44;0.62 km északra;dél felé halad;6.5 csomó; ;;;243042935;;;
08.18 - 20:44;0.62 km északra;dél felé halad;6.5 csomó;;;None;243042935;;None;None
08.18 - 22:14;0.59 km északra;dél felé halad;7.1 csomó; ;;;243042935;;;
08.18 - 22:14;0.59 km északra;dél felé halad;7.1 csomó;;;None;243042935;;None;None
08.19 - 19:05;0.44 km északra;Áll északra;; ;;;243042935;;;
08.19 - 19:05;0.44 km északra;Áll északra;;;;None;243042935;;None;None
08.19 - 19:05;0.44 km északra;észak felé halad;1.3 csomó; ;;;243042935;;;
08.19 - 19:05;0.44 km északra;észak felé halad;1.3 csomó;;;None;243042935;;None;None
08.19 - 19:06;0.46 km északra;észak felé halad;2.4 csomó; ;;;243042935;;;
08.19 - 19:06;0.46 km északra;észak felé halad;2.4 csomó;;;None;243042935;;None;None
08.19 - 19:06;0.53 km északra;észak felé halad;4.1 csomó; ;;;243042935;;;
08.19 - 19:06;0.53 km északra;észak felé halad;4.1 csomó;;;None;243042935;;None;None
08.19 - 19:07;0.63 km északra;észak felé halad;4.1 csomó; ;;;243042935;;;
08.19 - 19:07;0.63 km északra;észak felé halad;4.1 csomó;;;None;243042935;;None;None
