Időpont;Távolság;Haladási irány;Sebesség;Célállomás + ETA;Hívójel;Merülés;MMSI;Hajótípus;Hossz;Szélesség
08.09 - 08:56;2.18 km északra;Áll északra;; ;;;211694350;;;
08.09 - 08:56;2.18 km északra;Áll északra;;;;None;211694350;;None;None
08.09 - 09:22;2.18 km északra;Áll északra;;;;None;211694350;;None;None
08.09 - 09:22;2.18 km északra;Áll északra;; ;;;211694350;;;
08.11 - 20:18;1.47 km északra;észak felé halad;3.8 csomó;;;None;211694350;;None;None
08.11 - 20:18;1.47 km északra;észak felé halad;3.8 csomó; ;;;211694350;;;
08.11 - 20:19;1.58 km északra;észak felé halad;4.2 csomó;;;None;211694350;;None;None
08.11 - 20:19;1.58 km északra;észak felé halad;4.2 csomó; ;;;211694350;;;
08.11 - 20:20;1.65 km északra;észak felé halad;4.2 csomó; ;;;211694350;;;
08.11 - 20:20;1.65 km északra;észak felé halad;4.2 csomó;;;None;211694350;;None;None
08.11 - 20:22;1.91 km északra;észak felé halad;3.9 csomó; ;;;211694350;;;
08.11 - 20:22;1.91 km északra;észak felé halad;3.9 csomó;;;None;211694350;;None;None
08.11 - 20:22;1.93 km északra;észak felé halad;3.5 csomó; ;;;211694350;;;
08.11 - 20:22;1.93 km északra;észak felé halad;3.5 csomó;;;None;211694350;;None;None
08.12 - 18:09;2.18 km északra;Áll északra;;;;None;211694350;;None;None
08.12 - 18:09;2.18 km északra;Áll északra;; ;;;211694350;;;
08.14 - 07:34;2.18 km északra;Áll északra;; ;;;211694350;;;
08.14 - 07:34;2.18 km északra;Áll északra;;;;None;211694350;;None;None
