Időpont;Távolság;Haladási irány;Sebesség;Célállomás + ETA;Hívójel;Merülés;MMSI;Hajótípus;Hossz;Szélesség
08.18 - 20:43;1.38 km északra;észak felé halad;5.1 csomó; ;;;243070619;;;
08.18 - 20:43;1.38 km északra;észak felé halad;5.1 csomó;;;None;243070619;;None;None
08.18 - 20:44;1.49 km északra;észak felé halad;5.1 csomó; ;;;243070619;;;
08.18 - 20:44;1.49 km északra;észak felé halad;5.1 csomó;;;None;243070619;;None;None
08.18 - 20:44;1.51 km északra;észak felé halad;5.2 csomó; ;;;243070619;;;
08.18 - 20:44;1.51 km északra;észak felé halad;5.2 csomó;;;None;243070619;;None;None
08.18 - 20:45;1.65 km északra;észak felé halad;5.5 csomó; ;;;243070619;;;
08.18 - 20:45;1.65 km északra;észak felé halad;5.5 csomó;;;None;243070619;;None;None
08.18 - 20:45;1.68 km északra;észak felé halad;5.5 csomó; ;;;243070619;;;
08.18 - 20:45;1.68 km északra;észak felé halad;5.5 csomó;;;None;243070619;;None;None
08.18 - 20:46;1.79 km északra;észak felé halad;5.3 csomó; ;;;243070619;;;
08.18 - 20:46;1.79 km északra;észak felé halad;5.3 csomó;;;None;243070619;;None;None
08.18 - 20:46;1.84 km északra;észak felé halad;4.3 csomó; ;;;243070619;;;
08.18 - 20:46;1.84 km északra;észak felé halad;4.3 csomó;;;None;243070619;;None;None
08.18 - 20:47;1.92 km északra;Áll északra;; ;;;243070619;;;
08.18 - 20:47;1.92 km északra;Áll északra;;;;None;243070619;;None;None
08.18 - 20:48;1.92 km északra;dél felé halad;0.5 csomó; ;;;243070619;;;
08.18 - 20:48;1.92 km északra;dél felé halad;0.5 csomó;;;None;243070619;;None;None
