Időpont;Távolság;Haladási irány;Sebesség;Célállomás + ETA;Hívójel;Merülés;MMSI;Hajótípus;Hossz;Szélesség
08.09 - 08:43;1.64 km északra;Áll északra;;;;None;243042437;;None;None
08.09 - 08:43;1.64 km északra;Áll északra;; ;;;243042437;;;
08.09 - 08:56;1.64 km északra;Áll északra;; ;;;243042437;;;
08.09 - 08:56;1.64 km északra;Áll északra;;;;None;243042437;;None;None
08.09 - 09:22;1.64 km északra;Áll északra;; ;;;243042437;;;
08.09 - 09:22;1.64 km északra;Áll északra;;;;None;243042437;;None;None
08.14 - 07:32;1.64 km északra;Áll északra;; ;;;243042437;;;
08.14 - 07:32;1.64 km északra;Áll északra;;;;None;243042437;;None;None
08.14 - 07:32;1.64 km északra;Áll északra;; ;;;243042437;;;
08.14 - 07:32;1.64 km északra;Áll északra;;;;None;243042437;;None;None
